device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,27.203,3.29,0.004,3.249,2.9,1.894
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,2,1,4,27.387,2.772,0.006,2.354,2.907,1.939
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,4,1,4,27.226,2.99,0.006,2.326,2.992,1.953
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,8,1,4,27.549,3.083,0.006,2.552,1.648,1.873
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,16,1,4,27.47,3.51,0.006,2.947,3.047,1.893
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,32,1,4,27.441,2.95,0.006,3.268,2.725,1.888
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,64,1,4,27.259,3.38,0.006,1.333,2.997,1.113
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,128,1,4,26.333,3.206,0.004,2.87,2.781,1.935
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,256,1,4,27.971,2.799,0.006,3.033,2.898,1.9
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,512,1,4,27.643,3.039,0.007,3.308,2.899,1.901
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,1024,1,4,27.283,2.785,0.007,4.037,2.666,1.971
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,2048,1,4,27.442,3.489,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,4096,1,4,26.301,3.452,0.004,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,1,8192,1,4,26.275,3.108,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,2,1,1,4,26.299,2.603,0.004,1.519,2.561,1.205
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,2,2,1,4,26.357,3.142,0.005,1.105,3.007,1.284
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,2,4,1,4,26.697,3.051,0.004,2.279,2.895,1.876
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,1024,1024,2,8,1,4,27.432,2.568,0.006,8.196,2.9,1.753
